Hourly Time,Hourly Sum
2015년 10월 31일   06시,595370.0547
2015년 10월 31일   07시,601694.1133
2015년 10월 31일   08시,611580.8789
2015년 10월 31일   09시,616200.0078
2015년 10월 31일   10시,616609.9844
2015년 10월 31일   11시,611402.3906
2015년 10월 31일   12시,578483.5
2015년 10월 31일   13시,591172.2734
2015년 10월 31일   14시,593246.0703
2015년 10월 31일   15시,594400.4687
2015년 10월 31일   16시,597841.4727
2015년 10월 31일   17시,608398.3047
2015년 10월 31일   18시,629928.4688
2015년 10월 31일   19시,626474.7305
2015년 10월 31일   20시,623615.6523
2015년 10월 31일   21시,620863.9297
2015년 10월 31일   22시,624146.4297
2015년 10월 31일   23시,626156.2812
2015년 11월 1일   00시,589372.1641
2015년 11월 1일   01시,560642.6992
2015년 11월 1일   02시,544758.6289
2015년 11월 1일   03시,538109.9844
2015년 11월 1일   04시,542674.6719
2015년 11월 1일   05시,551895.3242
2015년 11월 1일   06시,555942.8242
2015년 11월 1일   07시,547667.0195
2015년 11월 1일   08시,546179.8359
2015년 11월 1일   09시,547898.8359
2015년 11월 1일   10시,554806.332
2015년 11월 1일   11시,554977.2852
2015년 11월 1일   12시,549319.3203
2015년 11월 1일   13시,552563.4297
2015년 11월 1일   14시,552885.9766
2015년 11월 1일   15시,552812.7617
2015년 11월 1일   16시,561460.4219
2015년 11월 1일   17시,581171.5117
2015년 11월 1일   18시,601019.1836
2015년 11월 1일   19시,599407.8867
2015년 11월 1일   20시,597818.6562
2015년 11월 1일   21시,595614.6211
2015년 11월 1일   22시,600490.4453
2015년 11월 1일   23시,594044.9766
2015년 11월 2일   00시,555409.7187
2015년 11월 2일   01시,527322.5156
2015년 11월 2일   02시,514565.2109
2015년 11월 2일   03시,513006.6445
2015년 11월 2일   04시,523740.3242
2015년 11월 2일   05시,546429.0352
2015년 11월 2일   06시,575872.5938
2015년 11월 2일   07시,616517.5312
2015년 11월 2일   08시,671682.3828
2015년 11월 2일   09시,694945.6562
2015년 11월 2일   10시,694041.0078
2015년 11월 2일   11시,686856.3125
2015년 11월 2일   12시,637700.3477
2015년 11월 2일   13시,668691.1797
2015년 11월 2일   14시,685923.4609
2015년 11월 2일   15시,687006.7852
2015년 11월 2일   16시,697448.3359
2015년 11월 2일   17시,705047.332
2015년 11월 2일   18시,714077.3398
2015년 11월 2일   19시,701075.5273
2015년 11월 2일   20시,682723.0234
2015년 11월 2일   21시,667215.0703
2015년 11월 2일   22시,661254.8281
2015년 11월 2일   23시,665890.4531
2015년 11월 3일   00시,623254.3125
2015년 11월 3일   01시,593689.3164
2015년 11월 3일   02시,579416
2015년 11월 3일   03시,575557.1602
2015년 11월 3일   04시,583825.1211
2015년 11월 3일   05시,601931.5352
2015년 11월 3일   06시,630862.5977
2015년 11월 3일   07시,659502.7227
2015년 11월 3일   08시,699083.5078
2015년 11월 3일   09시,703479.3398
2015년 11월 3일   10시,695467.3867
2015년 11월 3일   11시,684308.7109
2015년 11월 3일   12시,632857.8984
2015년 11월 3일   13시,662793.6602
2015년 11월 3일   14시,677485.4922
2015년 11월 3일   15시,680780.3438
2015년 11월 3일   16시,697623.1641
2015년 11월 3일   17시,709235.9687
2015년 11월 3일   18시,722807.668
2015년 11월 3일   19시,710846.6875
2015년 11월 3일   20시,693785.2344
2015년 11월 3일   21시,677010.8594
2015년 11월 3일   22시,667306.2305
2015년 11월 3일   23시,670202.1484
2015년 11월 4일   00시,625913.0313
2015년 11월 4일   01시,597573.7539
2015년 11월 4일   02시,584388.3828
2015년 11월 4일   03시,577801.5039
2015년 11월 4일   04시,586813.7266
2015년 11월 4일   05시,606306.293
2015년 11월 4일   06시,634746.5117
2015년 11월 4일   07시,664954.6719
2015년 11월 4일   08시,703172.8633
2015년 11월 4일   09시,707988.1836
2015년 11월 4일   10시,697741.3438
2015년 11월 4일   11시,687352.9297
2015년 11월 4일   12시,635963.0352
2015년 11월 4일   13시,665978.418
2015년 11월 4일   14시,680929.2305
2015년 11월 4일   15시,681569.0391
2015년 11월 4일   16시,694498.6172
2015년 11월 4일   17시,700713.2461
2015년 11월 4일   18시,707602.8516
2015년 11월 4일   19시,696229.3555
2015년 11월 4일   20시,683333.1875
2015년 11월 4일   21시,669675.5469
2015년 11월 4일   22시,662095.6055
2015년 11월 4일   23시,662837.7227
2015년 11월 5일   00시,619858.5781
2015년 11월 5일   01시,590790.3281
2015년 11월 5일   02시,577578.7734
2015년 11월 5일   03시,572245.918
2015년 11월 5일   04시,581219.3789
2015년 11월 5일   05시,600889.9688
2015년 11월 5일   06시,628912.1602
2015년 11월 5일   07시,658918.0078
2015년 11월 5일   08시,700657.8203
2015년 11월 5일   09시,705809.0234
2015년 11월 5일   10시,695534.0273
2015년 11월 5일   11시,686423.5195
2015년 11월 5일   12시,637946.6992
2015년 11월 5일   13시,673129.8086
2015년 11월 5일   14시,688376.8711
2015년 11월 5일   15시,682065.6055
2015년 11월 5일   16시,689499.7305
2015년 11월 5일   17시,696665.3086
2015년 11월 5일   18시,707046.6758
2015년 11월 5일   19시,697102.6211
2015년 11월 5일   20시,683500.8945
2015년 11월 5일   21시,669220.8359
2015년 11월 5일   22시,661366.4805
2015년 11월 5일   23시,662690.5117
2015년 11월 6일   00시,618761.3945
2015년 11월 6일   01시,591674.3516
2015년 11월 6일   02시,576799.7812
2015년 11월 6일   03시,571140.7734
2015년 11월 6일   04시,580978.5508
2015년 11월 6일   05시,600336.7852
2015년 11월 6일   06시,627837.2891
2015년 11월 6일   07시,652336.5156
2015년 11월 6일   08시,688821.0977
2015년 11월 6일   09시,701514.9336
2015년 11월 6일   10시,695259.5352
2015년 11월 6일   11시,687481.7969
2015년 11월 6일   12시,642577.2109
2015년 11월 6일   13시,677824.5352
2015년 11월 6일   14시,695851.7266
2015년 11월 6일   15시,696245.0664
2015년 11월 6일   16시,705093.3203
2015년 11월 6일   17시,706458.9023
2015년 11월 6일   18시,703764.9414
2015년 11월 6일   19시,687756.168
2015년 11월 6일   20시,673054.6445
2015년 11월 6일   21시,659628.7578
2015년 11월 6일   22시,655287.6602
2015년 11월 6일   23시,657038.0039
2015년 11월 7일   00시,611121.0664
2015년 11월 7일   01시,581494.1367
2015년 11월 7일   02시,566610.9844
2015년 11월 7일   03시,559365.2461
2015년 11월 7일   04시,563693.543
2015년 11월 7일   05시,578154.3594
2015년 11월 7일   06시,590946.5781
2015년 11월 7일   07시,598632.0039
2015년 11월 7일   08시,623388.8398
2015년 11월 7일   09시,638936.668
2015년 11월 7일   10시,646390.3672
2015년 11월 7일   11시,647744.2031
2015년 11월 7일   12시,619599.5547
2015년 11월 7일   13시,631222.6328
2015년 11월 7일   14시,632928.4531
2015년 11월 7일   15시,626211.7813
2015년 11월 7일   16시,623114.8633
2015년 11월 7일   17시,618127.7227
2015년 11월 7일   18시,621214.8984
2015년 11월 7일   19시,616101.7344
2015년 11월 7일   20시,611584.6328
2015년 11월 7일   21시,608022.543
2015년 11월 7일   22시,609210.625
2015년 11월 7일   23시,615876.8008
2015년 11월 8일   00시,578415.3594
2015년 11월 8일   01시,546034.7695
2015년 11월 8일   02시,528668.1484
2015년 11월 8일   03시,522067.9141
2015년 11월 8일   04시,528229.2578
2015년 11월 8일   05시,539651.9375
2015년 11월 8일   06시,545990.6641
2015년 11월 8일   07시,540718.8672
2015년 11월 8일   08시,543165.1133
2015년 11월 8일   09시,551270.0859
2015년 11월 8일   10시,561924.8633
2015년 11월 8일   11시,562639.7539
2015년 11월 8일   12시,556458.2227
2015년 11월 8일   13시,561299.0469
2015년 11월 8일   14시,559299.3437
2015년 11월 8일   15시,559367.3672
2015년 11월 8일   16시,566499.8555
2015년 11월 8일   17시,583319.875
2015년 11월 8일   18시,596258.707
2015년 11월 8일   19시,592498.0586
2015년 11월 8일   20시,591822.3867
2015년 11월 8일   21시,588212.2422
2015년 11월 8일   22시,593879.3672
2015년 11월 8일   23시,586716.2539
2015년 11월 9일   00시,545493.6758
2015년 11월 9일   01시,515413.9883
2015년 11월 9일   02시,502075.2305
2015년 11월 9일   03시,500807.9961
2015년 11월 9일   04시,511216.9648
2015년 11월 9일   05시,536764.1289
2015년 11월 9일   06시,572263.8516
2015년 11월 9일   07시,616098.1992
2015년 11월 9일   08시,681155.6797
2015년 11월 9일   09시,706728.1992
2015년 11월 9일   10시,712046.0234
2015년 11월 9일   11시,706229.4844
2015년 11월 9일   12시,660901.3672
2015년 11월 9일   13시,692467.4648
2015년 11월 9일   14시,706782.6484
2015년 11월 9일   15시,706446.4727
2015년 11월 9일   16시,715657.582
2015년 11월 9일   17시,719503.5195
2015년 11월 9일   18시,716581.0273
2015년 11월 9일   19시,698479.3164
2015년 11월 9일   20시,681518.3984
2015년 11월 9일   21시,665793.2461
2015년 11월 9일   22시,660234.3047
2015년 11월 9일   23시,663091.1133
2015년 11월 10일   00시,616728.3711
2015년 11월 10일   01시,585533.6797
2015년 11월 10일   02시,570509.9102
2015년 11월 10일   03시,565376.4805
2015년 11월 10일   04시,573314.0898
2015년 11월 10일   05시,593562.5117
2015년 11월 10일   06시,625028.3242
2015년 11월 10일   07시,658324.7734
2015년 11월 10일   08시,701026.2031
2015년 11월 10일   09시,712840.2109
2015년 11월 10일   10시,708267.3086
2015년 11월 10일   11시,702969.8125
2015년 11월 10일   12시,659728.9531
2015년 11월 10일   13시,693419.6992
2015년 11월 10일   14시,707505.5117
2015년 11월 10일   15시,705571.3164
2015년 11월 10일   16시,713289.2227
2015년 11월 10일   17시,720876.8086
2015년 11월 10일   18시,726669.5156
2015년 11월 10일   19시,711648.0469
2015년 11월 10일   20시,690556.125
2015년 11월 10일   21시,673030.2969
2015년 11월 10일   22시,667524.8672
2015년 11월 10일   23시,670997.9375
2015년 11월 11일   00시,623860.3008
2015년 11월 11일   01시,593449.418
2015년 11월 11일   02시,578496.1406
2015년 11월 11일   03시,573236.7031
2015년 11월 11일   04시,582389.9062
2015년 11월 11일   05시,600785.1094
2015년 11월 11일   06시,630098.4648
2015년 11월 11일   07시,659526.1055
2015년 11월 11일   08시,699727.6094
2015년 11월 11일   09시,712008.4492
2015년 11월 11일   10시,704795.6367
2015년 11월 11일   11시,694070.8594
2015년 11월 11일   12시,644700.1289
2015년 11월 11일   13시,679314.5977
2015년 11월 11일   14시,692987.1328
2015년 11월 11일   15시,696370.4023
2015년 11월 11일   16시,704446.8125
2015년 11월 11일   17시,711271.0391
2015년 11월 11일   18시,711395.1445
2015년 11월 11일   19시,697701.1875
2015년 11월 11일   20시,684133.9102
2015년 11월 11일   21시,670569.6406
2015년 11월 11일   22시,664389.9766
2015년 11월 11일   23시,667154.4688
2015년 11월 12일   00시,621041.0977
2015년 11월 12일   01시,593852.4766
2015년 11월 12일   02시,577845.957
2015년 11월 12일   03시,573263.832
2015년 11월 12일   04시,579448.5937
2015년 11월 12일   05시,601277.2266
2015년 11월 12일   06시,628890.6758
2015년 11월 12일   07시,653559.0273
2015년 11월 12일   08시,694332.6172
2015년 11월 12일   09시,705898.2461
2015년 11월 12일   10시,698989.3437
2015년 11월 12일   11시,691324.3867
2015년 11월 12일   12시,646860.375
2015년 11월 12일   13시,682775.8789
2015년 11월 12일   14시,698891.1406
2015년 11월 12일   15시,696448.1055
2015년 11월 12일   16시,706887.625
2015년 11월 12일   17시,714472.8633
2015년 11월 12일   18시,717084.5
2015년 11월 12일   19시,702864.043
2015년 11월 12일   20시,685778.3828
2015년 11월 12일   21시,666446.3828
2015년 11월 12일   22시,659803.5586
2015년 11월 12일   23시,662529.6055
2015년 11월 13일   00시,616681.9531
2015년 11월 13일   01시,588572.2188
2015년 11월 13일   02시,572927.2461
2015년 11월 13일   03시,566705.1016
2015년 11월 13일   04시,574876.7266
2015년 11월 13일   05시,592806.1172
2015년 11월 13일   06시,622101.1953
2015년 11월 13일   07시,655656.2891
2015년 11월 13일   08시,707935.4688
2015년 11월 13일   09시,727797.2969
2015년 11월 13일   10시,731051.8711
2015년 11월 13일   11시,729103.0781
2015년 11월 13일   12시,686796.3477
2015년 11월 13일   13시,719302.4492
2015년 11월 13일   14시,732692.4219
2015년 11월 13일   15시,725876.1094
2015년 11월 13일   16시,727462.2188
2015년 11월 13일   17시,721057.9492
2015년 11월 13일   18시,708771.7617
2015년 11월 13일   19시,689217.0352
2015년 11월 13일   20시,676116.1445
2015년 11월 13일   21시,663615.0625
2015년 11월 13일   22시,659933.2422
2015년 11월 13일   23시,670319.2852
2015년 11월 14일   00시,625886.5508
2015년 11월 14일   01시,596831.7383
2015년 11월 14일   02시,580473
2015년 11월 14일   03시,572112.832
2015년 11월 14일   04시,575266.6289
2015년 11월 14일   05시,586187.4531
2015년 11월 14일   06시,598224.5078
2015년 11월 14일   07시,600914.8555
2015년 11월 14일   08시,622128.2617
2015년 11월 14일   09시,631923.5547
2015년 11월 14일   10시,638970.5781
2015년 11월 14일   11시,638123.4102
2015년 11월 14일   12시,609440.8359
2015년 11월 14일   13시,622468.8516
2015년 11월 14일   14시,625927.2813
2015년 11월 14일   15시,619289.9258
2015년 11월 14일   16시,614991.9688
2015년 11월 14일   17시,616426.9922
2015년 11월 14일   18시,619211.1445
2015년 11월 14일   19시,614095.8281
2015년 11월 14일   20시,609462.3398
2015년 11월 14일   21시,606764.7383
2015년 11월 14일   22시,611831.6445
2015년 11월 14일   23시,618010.8555
2015년 11월 15일   00시,579485.3047
2015년 11월 15일   01시,551586.168
2015년 11월 15일   02시,534579.0781
2015년 11월 15일   03시,527878.9141
2015년 11월 15일   04시,534640.8125
2015년 11월 15일   05시,548525.7031
2015년 11월 15일   06시,555552.7227
2015년 11월 15일   07시,546927.6289
2015년 11월 15일   08시,541417.125
2015년 11월 15일   09시,540170.7227
2015년 11월 15일   10시,541074.2148
2015년 11월 15일   11시,540477.5703
2015년 11월 15일   12시,532728.082
2015년 11월 15일   13시,539500.9492
2015년 11월 15일   14시,544717.082
2015년 11월 15일   15시,548891.3164
2015년 11월 15일   16시,555637.0508
2015년 11월 15일   17시,579443.7969
2015년 11월 15일   18시,598471.3867
2015년 11월 15일   19시,597609.9492
2015년 11월 15일   20시,598648.5195
2015년 11월 15일   21시,598750.3711
2015년 11월 15일   22시,605172.3633
2015년 11월 15일   23시,595835.2148
2015년 11월 16일   00시,553758.2852
2015년 11월 16일   01시,524140.0547
2015년 11월 16일   02시,512048.2773
2015년 11월 16일   03시,509380.082
2015년 11월 16일   04시,520932.6016
2015년 11월 16일   05시,543035.8906
2015년 11월 16일   06시,579499.8008
2015년 11월 16일   07시,620388.1602
2015년 11월 16일   08시,685823.4688
2015년 11월 16일   09시,710486.6797
2015년 11월 16일   10시,714572.2188
2015년 11월 16일   11시,710380.1367
2015년 11월 16일   12시,649288.5273
2015년 11월 16일   13시,706106.2109
2015년 11월 16일   14시,724863.4609
2015년 11월 16일   15시,723869.3633
2015년 11월 16일   16시,731530.3867
2015년 11월 16일   17시,730680.5195
2015년 11월 16일   18시,724557.707
2015년 11월 16일   19시,705278.8828
2015년 11월 16일   20시,688794.9453
2015년 11월 16일   21시,675566.0469
2015년 11월 16일   22시,669363.9766
2015년 11월 16일   23시,670367.2617
2015년 11월 17일   00시,622934.4375
2015년 11월 17일   01시,594399.625
2015년 11월 17일   02시,578371.2773
2015년 11월 17일   03시,573175.5156
2015년 11월 17일   04시,581222.9375
2015년 11월 17일   05시,600371.5313
2015년 11월 17일   06시,627496.1562
2015년 11월 17일   07시,659495.9883
2015년 11월 17일   08시,707899.8437
2015년 11월 17일   09시,724238.6523
2015년 11월 17일   10시,725327.168
